filename,height,width,dimentions
2013_06618852-Figure13-1subFig-1.png,175,219,3
2013_06618852-Figure13-1subFig-2.png,175,220,3
2013_06618852-Figure2-1subFig-1.png,202,1018,3
2013_06618853-Figure4-1subFig-1.png,158,132,3
2013_06618853-Figure4-1subFig-2.png,158,149,3
2013_06618853-Figure4-1subFig-3.png,158,149,3
2013_06618854-Figure2-1subFig-1.png,170,190,3
2013_06618854-Figure2-1subFig-3.png,170,190,3
2013_06618854-Figure2-1subFig-4.png,170,191,3
2013_06618854-Figure2-1subFig-5.png,170,191,3
2013_06618854-Figure5-1subFig-1.png,118,161,3
2013_06618854-Figure5-1subFig-2.png,119,161,3
2013_06618854-Figure5-1subFig-3.png,119,161,3
2013_06618854-Figure5-1subFig-4.png,118,157,3
2013_06618854-Figure5-1subFig-7.png,118,160,3
2013_06618854-Figure6-1subFig-1.png,118,157,3
2013_06618854-Figure6-1subFig-3.png,118,157,3
2013_06618854-Figure6-1subFig-7.png,118,157,3
2013_06618854-Figure6-1subFig-9.png,118,157,3
2013_06618855-Figure2-1subFig-2.png,203,174,3
2013_06618855-Figure5-1subFig-1.png,310,394,3
2013_06618855-Figure8-1subFig-2.png,208,223,3
2013_06618856-Figure3-1subFig-4.png,137,232,3
2013_06618856-Figure5-1subFig-1.png,117,145,3
2013_06618856-Figure5-1subFig-2.png,117,145,3
2013_06618856-Figure5-1subFig-3.png,117,145,3
2013_06618856-Figure5-1subFig-5.png,118,145,3
2013_06618856-Figure6-1subFig-1.png,185,117,3
2013_06618856-Figure7-1subFig-2.png,205,131,3
2013_06618856-Figure7-1subFig-7.png,205,131,3
2013_06618856-Figure7-1subFig-8.png,99,129,3
2013_06618857-Table4-1subFig-1.png,207,439,3
2013_06618857-Table5-1subFig-1.png,207,440,3
2013_06618857-Table6-1subFig-1.png,207,447,3
2013_06618858-Figure3-1subFig-1.png,237,234,3
2013_06618858-Figure3-1subFig-2.png,237,234,3
2013_06618859-Figure4-1subFig-10.png,127,146,3
2013_06618859-Figure4-1subFig-11.png,127,147,3
2013_06618859-Figure4-1subFig-4.png,127,154,3
2013_06618859-Figure4-1subFig-9.png,127,146,3
2013_06618859-Figure5-1subFig-10.png,126,146,3
2013_06618859-Figure5-1subFig-11.png,127,147,3
2013_06618859-Figure5-1subFig-4.png,127,154,3
2013_06618859-Figure5-1subFig-9.png,126,146,3
2013_06618860-Figure1-1subFig-1.png,241,481,3
2013_06618860-Figure6-1subFig-1.png,411,432,3
2013_06618861-Figure1-1subFig-1.png,382,487,3
2013_06618861-Figure3-1subFig-6.png,135,128,3
2013_06618862-Figure1-1subFig-1.png,237,491,3
2013_06618862-Figure2-1subFig-1.png,236,492,3
2013_06618862-Figure4-1subFig-1.png,170,205,3
2013_06618863-Figure5-1subFig-1.png,201,233,3
2013_06618863-Figure5-1subFig-2.png,194,243,3
2013_06618863-Figure6-1subFig-1.png,172,228,3
2013_06618863-Figure6-1subFig-2.png,175,240,3
2013_06618864-Figure2-1subFig-1.png,121,441,3
2013_06618864-Figure4-1subFig-10.png,147,195,3
2013_06618864-Figure4-1subFig-12.png,147,195,3
2013_06618864-Figure4-1subFig-13.png,147,196,3
2013_06618864-Figure4-1subFig-2.png,147,195,3
2013_06618864-Figure4-1subFig-3.png,147,195,3
2013_06618864-Figure4-1subFig-4.png,147,195,3
2013_06618865-Figure2-1subFig-1.png,141,156,3
2013_06618865-Figure2-1subFig-2.png,201,232,3
2013_06618865-Figure4-1subFig-1.png,164,123,3
2013_06618865-Figure4-1subFig-2.png,166,129,3
2013_06618865-Figure4-1subFig-3.png,324,190,3
2013_06618865-Figure5-1subFig-1.png,252,413,3
2013_06618865-Figure7-1subFig-1.png,258,350,3
2013_06618866-Figure3-1subFig-4.png,180,207,3
2013_06618867-Figure9-1subFig-6.png,401,143,3
2013_06618868-Figure2-1subFig-1.png,255,235,3
2013_06618868-Figure3-1subFig-1.png,235,203,3
2013_06618868-Figure7-1subFig-2.png,177,300,3
2013_06618868-Figure7-1subFig-3.png,174,320,3
2013_06618868-Figure8-1subFig-3.png,142,259,3
2013_06618868-Figure8-1subFig-4.png,143,259,3
2013_06618869-Figure5-1subFig-1.png,238,386,3
2013_06618870-Figure10-1subFig-2.png,239,176,3
2013_06618870-Figure11-1subFig-1.png,392,148,3
2013_06618870-Figure11-1subFig-2.png,401,135,3
2013_06618870-Figure11-1subFig-3.png,428,166,3
2013_06618870-Figure11-1subFig-4.png,422,139,3
2013_06618870-Figure11-1subFig-5.png,389,118,3
2013_06618870-Figure11-1subFig-6.png,395,113,3
2013_06618870-Figure9-1subFig-1.png,125,188,3
2013_06618870-Figure9-1subFig-2.png,156,179,3
2013_06618870-Figure9-1subFig-3.png,116,218,3
2013_06618870-Figure9-1subFig-4.png,156,128,3
2013_06618872-Figure2-1subFig-1.png,225,155,3
2013_06618872-Figure2-1subFig-2.png,225,155,3
2013_06618872-Figure2-1subFig-4.png,227,155,3
2013_06618873-Figure1-1subFig-2.png,192,274,3
2013_06618873-Figure4-1subFig-1.png,125,342,3
2013_06618873-Figure4-1subFig-3.png,142,256,3
2013_06618873-Figure5-1subFig-1.png,204,434,3
2013_06618874-Figure5-1subFig-9.png,153,109,3
2013_06618874-Figure6-1subFig-4.png,126,139,3
2013_06618874-Figure6-1subFig-5.png,128,136,3
2013_06618874-Figure7-1subFig-8.png,207,149,3
2013_06618874-Figure7-1subFig-9.png,155,146,3
2013_06618874-Figure8-1subFig-3.png,120,93,3
2013_06618874-Figure8-1subFig-6.png,243,126,3
2013_06618875-Figure2-1subFig-1.png,288,450,3
2013_06618875-Figure4-1subFig-1.png,278,399,3
2013_06618875-Figure5-1subFig-1.png,226,325,3
2013_06618875-Figure5-1subFig-2.png,226,327,3
2013_06618875-Figure5-1subFig-3.png,226,323,3
2013_06618875-Figure6-1subFig-3.png,207,117,3
2013_06618876-Figure2-1subFig-1.png,185,678,3
2013_06618876-Figure2-1subFig-2.png,174,326,3
2013_06618876-Figure5-1subFig-1.png,155,438,3
2013_06618877-Figure2-1subFig-1.png,336,1011,3
2013_06618877-Table1-1subFig-1.png,133,470,3
2013_06618878-Figure12-1subFig-1.png,225,385,3
2013_06618878-Figure16-1subFig-4.png,170,136,3
2013_06618878-Figure4-1subFig-1.png,214,292,3
2013_06618879-Figure1-1subFig-1.png,260,344,3
2013_06618879-Figure6-1subFig-15.png,176,169,3
2013_06618879-Figure6-1subFig-3.png,165,95,3
2013_06618879-Figure6-1subFig-6.png,176,168,3
2013_06618879-Figure7-1subFig-11.png,143,163,3
2013_06618879-Figure7-1subFig-13.png,143,97,3
2013_06618879-Figure7-1subFig-15.png,143,149,3
2013_06618879-Figure7-1subFig-17.png,143,97,3
2013_06618879-Figure7-1subFig-18.png,122,111,3
2013_06618879-Figure7-1subFig-9.png,143,97,3
2013_06618880-Figure2-1subFig-1.png,171,182,3
2013_06618880-Figure3-1subFig-1.png,210,270,3
2013_06618880-Figure3-1subFig-13.png,205,224,3
2013_06618880-Figure3-1subFig-3.png,220,258,3
2013_06618880-Figure3-1subFig-4.png,213,270,3
2013_06618880-Figure3-1subFig-5.png,204,223,3
2013_06618880-Figure3-1subFig-9.png,206,225,3
2013_06618880-Figure5-1subFig-2.png,205,212,3
2013_06618881-Figure5-1subFig-1.png,149,1042,3
2013_06618881-Figure6-1subFig-3.png,200,112,3
2013_06618882-Figure4-1subFig-1.png,191,433,3
2013_06618882-Figure7-1subFig-1.png,156,158,3
2013_06618882-Figure7-1subFig-2.png,156,157,3
2013_06618882-Figure9-1subFig-1.png,221,197,3
2013_06618882-Figure9-1subFig-2.png,221,196,3
2013_06618883-Figure1-1subFig-4.png,183,147,3
2013_06618883-Figure4-1subFig-1.png,172,146,3
2013_06618883-Figure4-1subFig-2.png,172,168,3
2013_06618883-Figure5-1subFig-2.png,145,102,3
2013_06618883-Table1-1subFig-1.png,258,448,3
2013_06618884-Figure6-1subFig-1.png,149,195,3
2013_06618884-Table1-1subFig-1.png,52,495,3
2013_06618885-Figure10-1subFig-4.png,172,153,3
2013_06618885-Figure10-1subFig-5.png,171,159,3
2013_06618885-Figure10-1subFig-6.png,168,154,3
2013_06618885-Figure11-1subFig-11.png,197,170,3
2013_06618885-Figure11-1subFig-12.png,198,159,3
2013_06618885-Figure11-1subFig-13.png,189,151,3
2013_06618885-Figure11-1subFig-15.png,180,169,3
2013_06618885-Figure11-1subFig-17.png,181,167,3
2013_06618885-Figure11-1subFig-19.png,143,167,3
2013_06618885-Figure11-1subFig-21.png,181,146,3
2013_06618885-Figure11-1subFig-23.png,190,173,3
2013_06618885-Figure11-1subFig-24.png,165,167,3
2013_06618885-Figure11-1subFig-27.png,216,173,3
2013_06618885-Figure11-1subFig-28.png,192,170,3
2013_06618885-Figure11-1subFig-30.png,193,170,3
2013_06618885-Figure11-1subFig-4.png,193,163,3
2013_06618885-Figure11-1subFig-5.png,213,173,3
2013_06618885-Figure11-1subFig-6.png,182,167,3
2013_06618885-Figure11-1subFig-7.png,187,162,3
2013_06618885-Figure11-1subFig-9.png,210,157,3
2013_06618885-Figure2-1subFig-6.png,157,179,3
2013_06618885-Figure5-1subFig-2.png,127,119,3
2013_06618885-Figure5-1subFig-3.png,127,115,3
2013_06618885-Figure5-1subFig-4.png,127,115,3
2013_06618885-Figure5-1subFig-5.png,127,116,3
2013_06618885-Figure9-1subFig-2.png,171,137,3
2013_06618885-Figure9-1subFig-5.png,176,144,3
2013_06618885-Figure9-1subFig-8.png,175,134,3
2013_06618887-Figure1-1subFig-1.png,306,491,3
2013_06618887-Figure6-1subFig-2.png,208,255,3
2013_06618887-Figure6-1subFig-3.png,208,255,3
2013_06618887-Figure6-1subFig-4.png,208,255,3
2013_06618887-Figure6-1subFig-5.png,249,255,3
2013_06618887-Figure6-1subFig-6.png,249,255,3
2013_06618887-Figure6-1subFig-7.png,249,255,3
2013_06618887-Figure6-1subFig-8.png,249,255,3
2013_06618888-Figure2-1subFig-1.png,144,157,3
2013_06618888-Figure2-1subFig-2.png,144,158,3
2013_06618888-Figure2-1subFig-3.png,147,159,3
2013_06618888-Figure4-1subFig-1.png,132,156,3
2013_06618888-Figure4-1subFig-3.png,132,157,3
2013_06618888-Figure4-1subFig-5.png,132,156,3
2013_06618889-Figure3-1subFig-2.png,275,407,3
2013_06618890-Figure5-1subFig-1.png,313,418,3
2013_06618891-Figure1-1subFig-1.png,194,227,3
2013_06618891-Figure1-1subFig-2.png,193,227,3
2013_06618891-Figure3-1subFig-3.png,184,187,3
2013_06618891-Figure4-1subFig-1.png,205,229,3
2013_06618891-Figure4-1subFig-7.png,205,230,3
2013_06618891-Figure5-1subFig-1.png,171,229,3
2013_06618891-Figure5-1subFig-11.png,191,229,3
2013_06618891-Figure5-1subFig-15.png,191,229,3
2013_06618891-Figure5-1subFig-3.png,191,229,3
2013_06618891-Figure5-1subFig-7.png,191,229,3
2013_06618891-Figure6-1subFig-2.png,201,229,3
2013_06618891-Figure6-1subFig-4.png,200,229,3
2013_06618892-Figure4-1subFig-1.png,255,432,3
2013_06618892-Figure5-1subFig-1.png,255,433,3
2013_06618893-Figure1-1subFig-1.png,257,556,3
2013_06618893-Figure1-1subFig-2.png,265,443,3
2013_06618893-Figure2-1subFig-1.png,211,230,3
2013_06618893-Figure4-1subFig-1.png,114,204,3
2013_06618893-Figure4-1subFig-2.png,172,204,3
2013_06618893-Figure4-1subFig-3.png,114,204,3
2013_06618893-Figure4-1subFig-4.png,172,204,3
2013_06618893-Figure6-1subFig-1.png,234,220,3
2013_06618893-Figure6-1subFig-2.png,234,221,3
2013_06618893-Figure8-1subFig-1.png,190,214,3
2013_06618893-Figure8-1subFig-2.png,190,215,3
2013_06618893-Figure9-1subFig-2.png,226,249,3
2013_06618893-Figure9-1subFig-3.png,226,249,3
2013_06618893-Figure9-1subFig-4.png,226,248,3
2013_06618893-Table2-1subFig-1.png,226,488,3
2013_06618894-Figure1-1subFig-2.png,224,224,3
2013_06618894-Figure3-1subFig-1.png,59,422,3
2013_06618894-Figure6-1subFig-1.png,180,373,3
2013_06618894-Figure8-1subFig-3.png,238,238,3
2013_06618894-Table1-1subFig-1.png,156,486,3
2013_06618895-Figure1-1subFig-1.png,278,362,3
2013_06618895-Figure2-1subFig-1.png,177,192,3
2013_06618895-Figure2-1subFig-2.png,177,199,3
2013_06618895-Table1-1subFig-1.png,188,682,3
2013_06618895-Table2-1subFig-1.png,189,682,3
2013_06618896-Figure1-1subFig-1.png,412,520,3
2013_06618896-Figure3-1subFig-2.png,272,328,3
2013_06618896-Figure3-1subFig-3.png,272,306,3
2013_06618896-Figure4-1subFig-1.png,291,316,3
2013_06618896-Figure4-1subFig-2.png,285,317,3
2013_06618896-Figure4-1subFig-3.png,287,316,3
2013_06618896-Figure5-1subFig-2.png,176,186,3
2013_06618897-Figure2-1subFig-5.png,105,214,3
2013_06618897-Figure3-1subFig-1.png,143,163,3
2013_06618897-Figure4-1subFig-2.png,220,299,3
2013_06618897-Figure4-1subFig-3.png,215,300,3
2013_06618897-Table1-1subFig-1.png,202,478,3
2013_06618898-Figure2-1subFig-5.png,131,188,3
2013_06618898-Figure3-1subFig-1.png,193,216,3
2013_06618898-Figure3-1subFig-2.png,193,215,3
2013_06618898-Figure3-1subFig-3.png,195,232,3
2013_06618898-Figure5-1subFig-1.png,164,209,3
2013_06618898-Figure5-1subFig-2.png,164,213,3
2013_06618898-Figure7-1subFig-1.png,196,231,3
2013_06618898-Figure7-1subFig-2.png,196,233,3
2013_06618898-Figure8-1subFig-1.png,237,401,3
2013_06618899-Figure2-1subFig-2.png,230,298,3
2013_06618901-Figure4-1subFig-1.png,299,418,3
2013_06618901-Figure4-1subFig-2.png,304,444,3
2013_06618901-Figure5-1subFig-1.png,217,396,3
2013_06618902-Figure2-1subFig-1.png,339,452,3
2013_06618902-Figure4-1subFig-1.png,279,331,3
2013_06618902-Figure4-1subFig-2.png,279,332,3
2013_06618902-Figure4-1subFig-3.png,279,331,3
2013_06618903-Figure2-1subFig-1.png,258,220,3
2013_06618903-Figure3-1subFig-3.png,225,246,3
2013_06618903-Figure3-1subFig-4.png,225,246,3
2013_06618903-Table2-1subFig-1.png,148,492,3
2013_06618903-Table3-1subFig-1.png,167,494,3
2013_06618904-Figure1-1subFig-1.png,203,222,3
2013_06618904-Figure1-1subFig-2.png,203,222,3
2013_06618904-Figure10-1subFig-1.png,201,225,3
2013_06618904-Figure10-1subFig-2.png,204,229,3
2013_06618904-Figure11-1subFig-13.png,183,120,3
2013_06618904-Figure2-1subFig-1.png,204,223,3
2013_06618904-Figure2-1subFig-2.png,204,224,3
2013_06618904-Figure3-1subFig-1.png,167,252,3
2013_06618904-Figure3-1subFig-3.png,168,253,3
2013_06618904-Figure3-1subFig-5.png,167,253,3
2013_06618904-Figure3-1subFig-6.png,167,252,3
2013_06618904-Figure4-1subFig-1.png,204,219,3
2013_06618904-Figure4-1subFig-2.png,212,220,3
2013_06618904-Figure5-1subFig-1.png,192,243,3
2013_06618905-Figure1-1subFig-1.png,325,458,3
2013_06618905-Table2-1subFig-2.png,291,466,3
2013_06618905-Table3-1subFig-1.png,242,381,3
2013_06618906-Figure2-1subFig-1.png,281,439,3
2013_06618906-Table3-1subFig-1.png,212,443,3
2013_06618906-Table6-1subFig-1.png,212,434,3
2013_06618906-Table7-1subFig-1.png,212,430,3
2013_06618907-Figure3-1subFig-2.png,195,193,3
2013_06618908-Figure1-1subFig-1.png,325,294,3
2013_06618908-Figure1-1subFig-2.png,326,313,3
2013_06618908-Figure2-1subFig-1.png,234,220,3
2013_06618908-Figure2-1subFig-2.png,234,221,3
2013_06618908-Table1-1subFig-1.png,266,990,3
2013_06618909-Figure1-1subFig-1.png,604,493,3
2013_06618909-Figure2-1subFig-2.png,278,276,3
2013_06618909-Table1-1subFig-1.png,257,834,3
2013_06618910-Figure2-1subFig-1.png,155,198,3
2013_06618910-Figure2-1subFig-10.png,176,198,3
2013_06618910-Figure2-1subFig-11.png,202,238,3
2013_06618910-Figure2-1subFig-2.png,175,198,3
2013_06618910-Figure2-1subFig-4.png,176,196,3
2013_06618910-Figure2-1subFig-5.png,155,198,3
2013_06618910-Figure2-1subFig-6.png,176,198,3
2013_06618910-Figure2-1subFig-8.png,176,198,3
2013_06618910-Figure2-1subFig-9.png,155,198,3
2013_06618910-Figure3-1subFig-10.png,163,197,3
2013_06618910-Figure3-1subFig-11.png,208,506,3
2013_06618910-Figure3-1subFig-12.png,208,506,3
2013_06618910-Figure3-1subFig-2.png,176,198,3
2013_06618910-Figure3-1subFig-3.png,156,198,3
2013_06618910-Figure3-1subFig-4.png,177,198,3
2013_06618910-Figure3-1subFig-5.png,156,198,3
2013_06618910-Figure3-1subFig-6.png,177,198,3
2013_06618910-Figure3-1subFig-8.png,163,194,3
2013_06618911-Figure2-1subFig-1.png,166,215,3
2013_06618911-Figure2-1subFig-2.png,212,215,3
2013_06618911-Figure2-1subFig-3.png,166,216,3
2013_06618911-Figure3-1subFig-1.png,240,311,3
2013_06618911-Figure3-1subFig-2.png,240,318,3
2013_06618911-Figure3-1subFig-3.png,240,317,3
2013_06618911-Figure5-1subFig-2.png,235,264,3
2013_06618911-Figure5-1subFig-3.png,204,265,3
2013_06618912-Figure2-1subFig-1.png,140,288,3
2013_06618912-Figure2-1subFig-2.png,148,302,3
2013_06618912-Figure3-1subFig-1.png,201,473,3
2013_06618912-Table2-1subFig-1.png,158,507,3
2013_06618913-Figure1-1subFig-1.png,235,233,3
2013_06618913-Figure1-1subFig-2.png,239,231,3
2013_06618913-Figure2-1subFig-1.png,194,241,3
2013_06618913-Figure3-1subFig-1.png,340,413,3
2013_06618913-Figure4-1subFig-1.png,339,414,3
2013_06618913-Figure5-1subFig-2.png,248,435,3
2013_06618914-Figure1-1subFig-1.png,151,230,3
2013_06618914-Figure3-1subFig-1.png,190,247,3
2013_06618914-Figure3-1subFig-2.png,191,248,3
2013_06618914-Figure4-1subFig-1.png,190,249,3
2013_06618914-Figure4-1subFig-2.png,192,248,3
2013_06618914-Figure5-1subFig-13.png,164,118,3
2013_06618914-Figure5-1subFig-14.png,164,119,3
2013_06618914-Figure5-1subFig-15.png,164,119,3
2013_06618914-Figure5-1subFig-16.png,164,119,3
2013_06618914-Figure5-1subFig-6.png,164,119,3
2013_06618914-Figure5-1subFig-7.png,164,119,3
2013_06618915-Figure3-1subFig-2.png,204,228,3
2013_06618915-Figure4-1subFig-1.png,354,397,3
2013_06618915-Figure4-1subFig-3.png,290,238,3
2013_06618915-Figure5-1subFig-1.png,365,382,3
2013_06618916-Figure1-1subFig-1.png,209,237,3
2013_06618916-Figure3-1subFig-1.png,210,238,3
2013_06618916-Figure4-1subFig-1.png,210,235,3
2013_06618916-Figure4-1subFig-2.png,210,237,3
2013_06618917-Figure2-1subFig-1.png,450,501,3
2013_06618918-Figure1-1subFig-1.png,334,948,3
2013_06618918-Figure3-1subFig-1.png,217,283,3
2013_06618918-Figure3-1subFig-2.png,217,279,3
2013_06618918-Figure3-1subFig-3.png,217,275,3
2013_06618919-Figure3-1subFig-1.png,174,250,3
2013_06618919-Figure3-1subFig-2.png,203,250,3
2013_06618919-Figure3-1subFig-3.png,174,223,3
2013_06618919-Figure3-1subFig-4.png,203,223,3
2013_06618919-Figure4-1subFig-1.png,223,237,3
2013_06618919-Figure4-1subFig-2.png,220,238,3
2013_06618919-Figure6-1subFig-22.png,100,101,3
2013_06618919-Figure7-1subFig-11.png,101,101,3
2013_06618919-Figure7-1subFig-18.png,101,101,3
2013_06618919-Figure7-1subFig-22.png,100,100,3
2013_06618919-Figure7-1subFig-29.png,100,100,3
2013_06618919-Figure7-1subFig-3.png,101,101,3
2013_06618919-Figure7-1subFig-32.png,101,101,3
2013_06618919-Figure7-1subFig-36.png,101,101,3
2013_06618919-Figure7-1subFig-37.png,101,101,3
2013_06618919-Figure7-1subFig-40.png,101,101,3
2013_06618919-Figure7-1subFig-5.png,101,101,3
2013_06618919-Figure8-1subFig-14.png,100,101,3
2013_06618919-Figure9-1subFig-1.png,100,101,3
2013_06618919-Figure9-1subFig-2.png,100,101,3
2013_06618919-Figure9-1subFig-3.png,100,101,3
2013_06618919-Figure9-1subFig-4.png,100,101,3
2013_06618919-Figure9-1subFig-6.png,100,100,3
2013_06618920-Figure3-1subFig-1.png,181,178,3
2013_06618920-Figure4-1subFig-1.png,292,365,3
2013_06618920-Figure7-1subFig-1.png,327,479,3
2013_06618920-Figure7-1subFig-2.png,327,493,3
2013_06618921-Figure1-1subFig-1.png,288,433,3
2013_06618921-Figure3-1subFig-1.png,319,435,3
2013_06618921-Figure5-1subFig-1.png,239,231,3
2013_06618921-Figure5-1subFig-2.png,238,231,3
2013_06618922-Figure1-1subFig-1.png,282,360,3
2013_06618922-Figure2-1subFig-1.png,242,288,3
2013_06618922-Figure4-1subFig-1.png,171,244,3
2013_06618922-Figure4-1subFig-2.png,171,244,3
2013_06618922-Figure4-1subFig-3.png,173,244,3
2013_06618922-Figure4-1subFig-4.png,173,244,3
2013_06618922-Figure4-1subFig-5.png,172,244,3
2013_06618922-Figure4-1subFig-6.png,172,244,3
2013_06618922-Figure4-1subFig-7.png,174,244,3
2013_06618922-Figure4-1subFig-8.png,174,244,3
2013_06618922-Figure5-1subFig-2.png,171,244,3
2013_06618922-Figure5-1subFig-3.png,173,244,3
2013_06618922-Figure5-1subFig-4.png,173,244,3
2013_06618922-Figure5-1subFig-6.png,172,244,3
2013_06618922-Figure5-1subFig-7.png,174,244,3
2013_06618922-Figure5-1subFig-8.png,174,244,3
2013_06618923-Figure4-1subFig-1.png,122,161,3
2013_06618923-Figure4-1subFig-11.png,122,162,3
2013_06618923-Figure4-1subFig-17.png,122,161,3
2013_06618923-Figure4-1subFig-2.png,122,161,3
2013_06618923-Figure4-1subFig-3.png,122,161,3
2013_06618923-Figure4-1subFig-4.png,149,161,3
2013_06618923-Table5-1subFig-1.png,138,448,3
2013_06618924-Figure2-1subFig-1.png,138,413,3
2013_06618924-Figure4-1subFig-1.png,233,348,3
2013_06618924-Figure5-1subFig-1.png,571,928,3
2013_06618924-Figure6-1subFig-1.png,249,413,3
2013_06618925-Figure2-1subFig-2.png,298,365,3
2013_06618925-Figure7-1subFig-2.png,187,240,3
2013_06618925-Figure8-1subFig-1.png,218,309,3
2013_06618927-Figure2-1subFig-1.png,166,136,3
2013_06618927-Figure2-1subFig-2.png,166,105,3
2013_06618928-Table2-1subFig-1.png,212,1019,3
2013_06618929-Figure2-1subFig-4.png,121,131,3
2013_06618929-Figure2-1subFig-6.png,121,129,3
2013_06618929-Figure2-1subFig-7.png,122,114,3
2013_06618929-Figure3-1subFig-4.png,198,152,3
2013_06618929-Figure5-1subFig-2.png,152,138,3
2013_06618929-Figure6-1subFig-2.png,131,166,3
2013_06618929-Figure6-1subFig-8.png,131,166,3
2013_06618929-Figure7-1subFig-1.png,345,458,3
2013_06618929-Figure9-1subFig-7.png,205,164,3
2013_06618930-Figure3-1subFig-1.png,234,501,3
2013_06618930-Figure6-1subFig-1.png,132,945,3
2013_06618931-Figure5-1subFig-4.png,155,443,3
2013_06618932-Figure2-1subFig-3.png,121,121,3
2013_06618932-Figure2-1subFig-4.png,121,122,3
2013_06618933-Figure2-1subFig-1.png,204,236,3
2013_06618933-Figure2-1subFig-2.png,205,236,3
2013_06618933-Figure3-1subFig-1.png,264,314,3
2013_06618933-Figure3-1subFig-2.png,264,315,3
2013_06618933-Figure3-1subFig-3.png,263,315,3
2013_06618933-Figure4-1subFig-1.png,262,314,3
2013_06618933-Figure4-1subFig-2.png,264,315,3
2013_06618933-Figure4-1subFig-3.png,263,315,3
2013_06618933-Table1-1subFig-1.png,207,1024,3
2013_06618934-Figure4-1subFig-1.png,149,404,3
2013_06618934-Figure6-1subFig-3.png,100,464,3
2013_06618934-Figure6-1subFig-4.png,155,483,3
2013_06618934-Figure6-1subFig-6.png,105,483,3
2013_06618935-Figure2-1subFig-1.png,190,227,3
2013_06618935-Figure2-1subFig-2.png,189,229,3
2013_06618935-Figure4-1subFig-1.png,144,485,3
2013_06618935-Figure4-1subFig-2.png,161,487,3
2013_06618935-Figure6-1subFig-1.png,159,479,3
2013_06618935-Figure7-1subFig-1.png,154,477,3
2013_06618936-Figure2-1subFig-1.png,311,487,3
2013_06618936-Figure3-1subFig-1.png,226,221,3
2013_06618936-Figure3-1subFig-2.png,226,185,3
2013_06618936-Figure3-1subFig-3.png,226,185,3
2013_06618936-Figure4-1subFig-12.png,129,229,3
2013_06618936-Figure4-1subFig-2.png,128,229,3
2013_06618936-Figure4-1subFig-5.png,129,229,3
2013_06618936-Figure4-1subFig-9.png,128,229,3
2013_06618937-Figure1-1subFig-2.png,169,132,3
2013_06618937-Figure2-1subFig-1.png,219,234,3
2013_06618937-Figure2-1subFig-2.png,219,239,3
2013_06618937-Figure3-1subFig-8.png,175,120,3
2013_06618937-Figure5-1subFig-2.png,227,244,3
2013_06618937-Figure6-1subFig-3.png,181,114,3
2013_06618937-Figure6-1subFig-4.png,113,113,3
2013_06618937-Figure6-1subFig-8.png,167,113,3
2013_06618937-Figure9-1subFig-7.png,163,146,3
2013_06618938-Figure1-1subFig-1.png,267,394,3
2013_06618938-Figure1-1subFig-2.png,381,394,3
2013_06618938-Figure3-1subFig-1.png,175,241,3
2013_06618938-Figure3-1subFig-2.png,175,244,3
2013_06618938-Table1-1subFig-1.png,234,364,3
2013_06618938-Table2-1subFig-1.png,231,354,3
2013_06618938-Table3-1subFig-1.png,257,374,3
2013_06618939-Figure2-1subFig-1.png,151,655,3
2013_06618939-Figure5-1subFig-3.png,218,241,3
2013_06618939-Figure5-1subFig-4.png,218,240,3
2013_06618939-Figure6-1subFig-1.png,278,326,3
2013_06618939-Figure6-1subFig-2.png,278,331,3
2013_06618939-Table4-1subFig-1.png,134,456,3
2013_06618940-Table2-1subFig-1.png,184,473,3
2013_06618941-Figure3-1subFig-1.png,241,476,3
2013_06618942-Figure2-1subFig-1.png,287,1029,3
2013_06618942-Figure5-1subFig-1.png,297,243,3
2013_06618942-Figure5-1subFig-2.png,292,242,3
2013_06618942-Table3-1subFig-2.png,302,241,3
2013_06618942-Table3-1subFig-3.png,306,244,3
2013_06618943-Figure1-1subFig-11.png,106,133,3
2013_06618943-Figure1-1subFig-12.png,106,133,3
2013_06618943-Figure1-1subFig-13.png,106,135,3
2013_06618943-Figure1-1subFig-14.png,106,135,3
2013_06618943-Figure1-1subFig-15.png,107,135,3
2013_06618943-Figure1-1subFig-16.png,106,135,3
2013_06618943-Figure1-1subFig-17.png,106,135,3
2013_06618943-Figure1-1subFig-18.png,106,135,3
2013_06618943-Figure1-1subFig-5.png,106,133,3
2013_06618943-Figure1-1subFig-6.png,106,133,3
2013_06618943-Figure1-1subFig-7.png,107,133,3
2013_06618943-Figure1-1subFig-8.png,106,133,3
2013_06618943-Figure2-1subFig-1.png,277,358,3
2013_06618943-Figure3-1subFig-1.png,281,350,3
2013_06618943-Table1-1subFig-1.png,215,715,3
2013_06618944-Figure3-1subFig-1.png,312,451,3
2013_06618944-Figure5-1subFig-1.png,257,303,3
2013_06618944-Figure5-1subFig-2.png,272,307,3
2013_06618944-Figure5-1subFig-3.png,272,307,3
2013_06618944-Figure6-1subFig-1.png,311,390,3
2013_06618944-Figure7-1subFig-3.png,314,358,3
2013_06618944-Figure8-1subFig-1.png,313,358,3
2013_06618944-Figure8-1subFig-2.png,316,360,3
2013_06618945-Figure2-1subFig-1.png,167,223,3
2013_06618945-Figure4-1subFig-2.png,185,492,3
2013_06618945-Figure5-1subFig-1.png,154,123,3
2013_06618945-Figure5-1subFig-2.png,154,123,3
2013_06618945-Figure5-1subFig-3.png,154,123,3
2013_06618945-Figure5-1subFig-4.png,154,123,3
